id,height,width,x,y,bbox_width,bbox_height
36,990,927,353,420,297,310
35,582,593,54,362,107,281
41,527,580,82,183,319,213
6,340,902,0,441,342,114
47,545,660,426,403,192,43
7,551,1045,237,454,315,53
0,626,407,166,126,58,307
62,1005,729,411,469,85,283
48,1040,882,378,380,371,325
51,801,880,408,381,270,348
65,1055,237,457,8,117,304
36,579,560,155,365,127,62
60,804,357,188,43,88,290
51,591,685,338,145,357,107
33,740,765,442,133,286,82
53,783,740,249,87,393,338
5,835,833,398,296,375,302
77,397,1081,195,401,297,62
15,432,532,153,260,98,110
46,612,492,414,252,150,120
23,1127,674,479,331,151,362
55,870,639,271,268,195,349
66,369,672,170,367,98,142
35,943,506,422,143,155,322
29,953,781,460,160,294,228
6,577,1086,229,500,211,178
67,789,478,328,20,60,248
17,818,935,381,431,110,350
66,237,593,122,207,247,47
36,858,592,282,343,127,223
44,652,468,71,146,262,247
38,668,644,208,402,198,275
53,813,709,429,397,44,314
12,632,661,77,307,241,320
9,477,464,20,375,43,392
52,673,813,436,278,397,84
6,1055,843,401,300,400,328
38,649,615,212,248,132,169
1,667,584,342,36,330,100
14,1024,1236,445,499,393,373
32,719,583,255,202,198,326
7,602,619,143,343,164,171
68,979,967,421,330,276,346
51,609,850,172,425,296,270
37,886,459,438,124,53,380
70,887,304,455,16,136,191
75,314,462,121,113,45,81
77,679,322,336,7,131,150
72,347,648,109,177,321,43
16,836,830,337,307,162,137
62,440,681,119,224,163,139
58,565,855,167,294,189,231
34,523,659,210,328,267,251
62,635,595,320,439,71,40
34,743,390,366,229,67,59
46,387,245,186,70,90,72
73,770,648,439,17,368,212
58,618,537,261,77,148,196
0,529,958,206,454,327,158
58,666,799,51,476,203,220
36,717,956,335,315,292,321
25,596,986,294,297,344,112
0,474,593,43,187,335,214
45,674,800,57,189,327,246
23,661,531,162,185,231,208
64,1065,938,432,283,369,377
2,772,1124,196,456,316,240
48,1049,431,414,96,136,245
25,859,686,385,216,240,281
9,519,584,262,137,132,68
17,842,837,202,293,229,324
42,752,960,481,362,278,173
23,701,496,343,83,188,218
73,869,1185,190,413,398,328
60,926,400,414,0,135,365
32,652,866,255,448,137,208
75,606,848,139,314,381,113
14,1011,416,440,133,88,259
20,544,948,88,440,125,190
43,1011,830,468,417,206,287
34,941,597,269,403,52,379
69,560,553,109,104,251,173
25,643,1045,42,498,186,241
59,935,628,283,251,293,349
9,671,763,284,124,332,202
44,755,693,342,222,191,237
62,755,877,107,460,373,355
58,670,909,211,480,107,347
49,382,1061,49,411,298,196
57,641,630,277,324,190,260
70,630,377,230,121,49,238
76,450,579,6,105,243,340
59,684,717,194,1,362,359
20,710,717,273,299,226,349
74,483,604,60,134,356,187
4,865,427,461,167,142,293
6,992,752,413,107,272,203
30,171,740,7,308,235,44
44,525,462,213,192,212,79
2,494,989,189,227,374,174
39,457,712,83,220,341,138
19,623,943,423,402,313,149
16,724,864,192,343,351,262
46,805,603,217,209,227,251
33,789,782,41,260,190,365
66,683,615,132,254,103,380
20,506,731,87,388,167,65
74,818,747,336,277,134,293
79,988,466,391,141,183,374
46,560,750,296,436,106,160
45,617,522,237,4,360,151
74,788,704,480,317,122,88
54,804,937,409,500,395,263
69,769,794,152,371,57,253
78,867,793,452,470,54,365
74,750,753,52,152,268,314
72,886,714,451,172,360,221
63,651,503,316,107,67,198
4,722,634,256,41,256,164
64,666,746,444,281,386,50
18,506,498,175,243,81,49
12,782,540,164,23,308,355
73,422,862,295,335,153,62
75,694,697,198,265,334,105
51,397,757,59,378,47,273
29,582,1024,83,371,346,225
72,571,766,188,254,283,158
32,441,927,125,343,284,181
79,853,732,377,354,313,197
76,698,877,94,332,366,380
38,800,856,97,335,186,329
8,934,940,403,450,306,232
22,388,540,228,206,292,80
63,908,497,367,305,136,391
50,600,663,165,107,302,150
41,563,283,71,76,64,250
20,638,656,212,79,382,281
47,850,561,386,218,122,98
70,807,652,278,434,119,277
2,768,788,140,267,327,296
27,293,813,2,427,219,97
32,490,727,71,478,75,265
66,980,694,264,48,260,374
36,794,498,372,92,257,216
2,668,606,399,424,86,52
55,1030,469,446,5,274,286
8,576,985,206,384,291,93
42,524,780,168,96,375,288
12,734,424,369,3,343,178
19,504,979,0,462,278,240
44,650,239,0,121,73,279
79,920,397,385,20,177,263
65,862,867,170,228,394,338
63,575,526,233,303,92,44
23,446,663,149,239,197,229
60,405,321,272,39,231,71
8,920,594,396,238,87,139
35,729,903,419,312,352,228
46,904,651,479,242,153,62
17,567,802,150,365,380,238
7,751,839,121,380,121,348
64,224,141,48,47,49,110
76,466,377,143,141,70,238
71,676,696,386,263,234,123
2,634,719,369,176,156,92
3,942,781,470,418,308,267
69,706,551,251,140,228,88
62,620,757,130,416,242,247
4,780,714,234,177,372,298
21,595,774,157,189,289,205
29,697,826,385,455,92,258
78,712,393,274,71,160,266
31,518,1000,319,346,295,121
7,415,863,207,286,230,139
0,364,563,64,97,379,159
79,364,717,36,63,281,253
19,566,458,39,6,120,318
58,313,428,47,109,105,224
18,1056,694,402,425,100,294
50,292,354,84,76,125,79
21,783,590,459,69,368,72
35,468,1050,58,424,320,257
37,699,680,282,237,338,311
57,673,820,101,467,217,242
21,732,626,487,120,290,66
28,758,293,229,43,46,335
40,632,738,343,181,217,80
31,985,618,221,5,320,399
78,661,600,165,186,165,288
61,499,332,211,124,93,43
7,978,495,423,229,48,213
17,682,357,310,150,45,75
53,639,990,233,418,232,283
59,415,488,95,340,94,222
56,874,139,386,26,45,295
20,360,700,92,266,46,63
8,949,761,291,149,277,273
43,739,577,495,78,317,197
77,721,1061,342,425,254,131
8,403,627,220,242,334,46
45,316,658,193,271,178,80
48,489,459,16,53,48,318
30,857,435,375,76,272,142
46,810,570,437,61,239,107
15,568,764,173,115,347,271
5,336,598,6,353,159,194
44,676,427,247,44,162,330
12,524,615,111,177,202,357
57,930,371,276,41,250,384
54,1129,864,454,488,64,378
29,969,778,414,431,179,176
19,671,776,17,428,54,358
20,1158,458,383,215,105,380
59,776,916,307,428,165,133
78,693,630,347,169,135,261
65,1045,879,352,327,185,363
14,964,520,418,80,394,293
3,889,898,476,417,85,224
11,818,496,290,202,141,181
0,409,652,159,216,172,107
4,806,522,339,383,42,232
18,629,423,157,68,116,253
54,472,632,37,415,154,371
38,846,778,474,126,323,294
50,694,811,100,120,295,210
64,652,769,244,345,271,355
33,394,729,201,337,253,61
17,725,645,153,173,310,243
50,349,366,60,193,88,149
19,999,950,405,476,397,195
65,416,904,205,284,393,105
60,782,681,100,416,140,360
0,573,363,186,85,227,118
59,475,664,107,304,244,227
41,890,904,410,285,388,221
36,828,620,254,374,200,318
52,689,666,456,310,177,136
0,553,695,229,249,67,184
15,674,773,288,337,211,185
48,958,685,456,313,50,126
2,559,869,37,482,263,197
27,605,533,79,284,179,369
40,392,525,51,228,223,208
60,494,911,57,403,341,362
46,750,779,153,267,190,339
43,564,778,93,346,96,244
44,919,838,420,418,307,387
75,605,520,351,89,214,101
72,1033,392,475,157,53,255
31,404,685,139,40,288,188
6,893,767,466,155,379,215
30,716,637,218,306,63,392
40,319,694,28,425,62,218
50,832,468,383,335,80,153
41,499,734,70,326,183,348
72,589,589,142,107,176,309
12,972,952,310,325,400,310
5,927,272,346,147,82,327
29,259,747,28,245,145,42
33,473,1064,54,453,219,377
30,520,440,192,77,260,242
72,501,897,307,358,323,62
48,763,837,226,421,163,234
11,642,433,287,43,169,118
17,532,870,258,395,358,64
9,904,846,468,259,310,185
38,593,822,103,109,344,325
54,847,540,244,73,283,303
7,861,856,318,299,365,305
20,702,1014,307,360,321,319
71,675,678,290,301,310,318
53,592,974,253,217,380,73
54,473,783,202,272,275,133
48,982,657,374,227,97,345
37,768,381,345,95,114,76
39,1162,865,414,373,232,372
12,768,439,359,260,86,281
68,648,930,295,258,281,243
41,150,901,9,305,245,71
14,461,927,152,489,332,75
74,559,1143,376,398,359,73
24,516,838,121,272,297,349
60,711,1072,218,447,331,206
42,494,578,72,220,66,90
34,915,927,257,344,294,335
26,760,586,217,347,155,352
74,988,641,334,201,334,349
76,425,891,112,287,272,230
44,711,922,180,445,328,220
62,695,495,256,95,354,310
28,502,611,219,279,87,54
69,617,484,447,83,307,63
78,808,385,441,58,252,127
58,502,744,9,361,115,378
38,447,318,266,82,119,60
45,991,541,497,6,393,355
13,1228,600,459,201,353,398
53,1092,845,492,414,241,201
47,1138,716,401,427,220,372
42,847,879,402,452,100,380
69,740,759,498,308,372,82
47,713,852,195,252,362,294
8,734,374,388,88,71,107
14,848,579,236,62,330,310
10,556,739,191,300,379,160
53,448,518,51,20,350,115
68,1158,724,458,348,128,333
51,782,522,283,151,87,318
50,330,832,28,274,369,90
6,902,792,448,347,63,107
69,871,713,332,201,176,387
3,487,709,154,90,354,207
28,543,574,174,82,396,309
27,411,702,76,110,252,181
61,846,841,214,406,238,397
63,735,759,89,74,317,262
59,499,743,338,232,138,83
0,407,897,103,186,342,50
52,735,933,160,496,175,310
49,752,982,269,363,376,314
37,776,1015,412,489,336,57
57,566,729,137,242,222,371
71,536,706,6,470,160,205
77,727,711,68,450,210,316
23,795,676,225,286,275,179
23,849,636,208,471,98,349
43,692,829,158,352,214,331
23,552,467,216,115,190,255
49,440,416,29,28,206,227
19,383,814,1,409,127,151
38,689,965,80,391,364,286
48,1006,1028,408,439,395,270
37,960,632,265,107,359,336
12,804,448,334,163,242,229
26,923,886,260,245,388,355
47,581,403,42,129,111,399
0,561,602,179,478,40,185
44,715,747,452,335,109,185
29,671,313,221,47,145,183
33,770,1030,339,443,266,270
79,749,792,102,410,47,280
79,979,1017,492,421,247,188
25,728,877,363,379,294,267
48,432,504,233,14,218,139
68,499,484,0,84,77,161
26,413,1001,48,239,370,99
62,444,828,1,275,237,126
70,539,706,99,129,279,196
25,860,768,392,492,177,186
62,542,437,130,146,245,177
47,710,506,488,19,148,55
52,803,470,495,278,74,135
17,531,807,365,196,225,76
68,555,947,380,416,342,110
42,647,619,109,122,137,152
62,494,516,311,346,124,142
8,565,695,163,333,104,168
52,472,755,308,101,338,64
79,998,186,315,58,61,291
62,612,798,404,382,171,140
8,569,729,211,346,121,218
24,983,497,456,133,141,332
5,873,760,385,490,125,369
11,1019,415,471,156,185,200
56,521,861,1,327,197,320
52,629,266,249,112,76,239
61,911,824,279,408,293,242
28,885,679,189,121,329,379
57,598,698,438,442,89,120
69,633,625,28,450,85,352
29,859,989,295,344,393,393
28,911,784,355,418,106,312
28,592,721,47,379,112,271
3,653,240,149,54,43,268
51,666,1039,10,487,347,330
70,164,459,4,271,64,107
50,739,758,438,354,182,84
8,581,698,240,182,258,266
43,624,747,207,332,223,49
33,915,868,299,405,270,366
20,978,633,485,212,157,175
47,635,1082,189,408,376,131
44,573,820,65,192,266,266
5,754,685,214,100,306,387
35,761,695,465,309,307,68
11,381,662,150,405,56,185
47,957,830,451,219,278,269
42,709,446,389,121,189,56
5,676,546,250,354,149,108
63,735,602,352,307,165,322
43,769,726,470,324,360,119
23,812,639,303,430,131,215
11,780,712,176,115,228,209
67,748,826,276,445,252,311
62,782,884,277,222,294,313
45,956,548,280,77,141,299
14,1067,946,395,389,375,341
68,650,515,266,139,312,105
33,575,875,280,123,390,140
34,429,647,174,91,323,81
11,693,852,301,385,129,47
59,905,888,454,498,94,195
48,994,837,453,431,118,168
2,735,694,443,417,236,129
74,517,793,82,223,317,364
70,672,870,427,362,249,156
17,999,609,425,156,388,310
44,496,929,205,227,387,90
66,506,607,15,31,328,168
47,901,472,405,93,110,197
22,770,453,348,126,167,116
47,377,978,274,402,195,62
47,873,590,385,169,297,383
56,688,798,253,339,305,378
39,767,1073,286,427,355,290
63,344,636,58,13,307,68
0,575,951,225,459,290,286
57,469,630,61,283,67,325
3,527,640,7,439,40,364
28,542,981,151,434,322,277
67,442,793,142,366,77,112
18,680,511,88,110,315,380
14,580,479,40,219,98,197
50,925,633,393,17,338,134
50,447,663,90,461,42,162
44,983,754,300,18,396,383
2,520,848,316,409,215,115
26,460,866,103,325,277,73
4,598,506,269,79,109,201
21,831,834,360,170,283,114
22,758,827,454,299,257,190
20,729,293,207,8,193,330
53,410,583,254,6,353,105
9,921,837,357,349,336,380
24,864,670,494,137,316,254
72,649,909,421,266,291,135
34,580,638,33,161,375,201
11,694,1015,239,391,380,369
66,984,649,416,224,182,181
66,670,513,198,195,128,139
7,685,800,333,178,267,56
9,985,761,360,163,206,270
20,818,701,277,353,162,170
11,434,956,147,469,164,167
8,646,826,458,453,168,69
48,705,895,287,420,145,86
67,667,565,147,139,378,369
60,797,835,150,439,43,263
13,799,477,405,184,68,301
16,918,729,475,345,141,314
52,632,773,284,311,135,297
25,410,368,10,144,138,99
45,664,498,84,155,65,344
75,367,878,160,464,106,132
2,563,465,119,58,322,124
16,796,646,459,189,386,91
50,693,1002,298,472,171,118
23,847,937,360,321,367,233
74,716,546,164,114,40,355
79,721,669,487,86,257,150
0,565,661,29,229,242,244
9,609,283,116,7,101,186
68,543,672,371,268,259,54
60,425,870,54,437,43,279
38,550,697,147,95,213,112
17,413,488,183,116,228,80
31,687,355,277,135,51,347
37,776,727,306,237,325,173
44,590,278,321,56,177,204
34,578,439,157,141,226,375
63,662,618,7,86,139,289
51,305,787,112,149,261,75
29,837,422,302,138,198,382
79,304,454,129,157,125,74
52,893,765,248,340,195,266
41,852,540,350,271,128,244
35,549,551,169,213,190,320
5,836,919,276,299,323,270
9,1000,854,325,380,134,355
0,262,748,24,284,217,70
72,487,566,285,73,232,106
29,911,408,415,176,157,349
33,918,859,410,484,334,331
54,1035,569,496,327,53,235
35,1159,885,445,312,328,326
40,763,533,413,328,121,195
50,800,569,82,315,69,329
27,567,487,284,61,301,200
21,677,629,125,119,146,250
59,903,478,489,206,167,223
19,927,449,215,212,190,399
40,423,405,100,161,158,131
38,690,406,241,28,85,336
44,703,802,336,439,113,172
72,411,1037,120,488,207,194
62,536,897,24,344,384,234
2,445,426,40,231,55,359
26,554,717,178,281,214,266
5,763,685,383,276,94,211
48,666,409,437,114,149,90
65,616,188,58,12,80,204
50,679,435,289,213,52,186
12,453,436,117,175,177,134
5,796,566,95,67,258,353
0,669,304,25,24,85,346
19,516,511,210,75,220,90
52,613,891,108,170,375,371
26,236,800,28,406,317,51
36,543,624,232,40,329,179
39,738,967,386,467,360,166
64,1008,550,393,94,125,312
24,433,825,161,313,191,202
47,564,540,69,29,146,236
78,495,854,124,344,161,41
15,615,460,362,129,265,122
29,959,805,436,403,302,203
62,880,895,392,381,383,156
39,919,776,339,382,286,299
19,823,629,334,157,328,180
62,858,573,476,214,303,327
77,954,896,322,308,308,274
24,632,590,245,140,84,231
51,762,492,349,54,181,305
65,666,610,193,126,229,149
12,941,755,326,468,134,374
10,693,839,244,479,88,243
35,634,709,88,361,270,363
50,427,392,65,39,111,249
68,681,563,167,111,328,321
57,848,783,498,450,67,225
45,725,316,398,55,142,158
21,348,967,208,399,200,65
43,708,680,287,88,223,345
34,812,332,275,74,164,220
30,837,500,350,61,117,123
77,675,573,199,396,51,141
7,522,871,287,326,150,60
57,841,897,465,440,302,227
61,561,734,115,422,168,140
4,314,867,58,130,337,59
69,710,1028,359,464,326,96
40,770,649,242,54,269,190
42,636,452,145,3,351,134
57,584,863,155,145,344,175
74,790,524,416,157,85,167
72,965,573,232,214,147,395
48,758,969,315,463,291,332
63,439,676,260,407,54,129
3,721,748,179,149,207,358
11,623,677,135,357,210,279
55,543,430,167,113,145,144
37,962,859,410,230,280,373
69,529,374,112,46,180,41
30,789,253,171,52,132,390
10,646,593,311,286,70,290
54,827,641,183,131,395,353
59,699,943,389,395,180,169
39,999,924,343,234,291,290
0,878,653,345,180,178,343
74,1000,646,491,231,338,249
46,443,485,20,5,159,361
76,1122,670,443,234,154,310
18,662,533,327,197,109,180
24,854,763,444,130,343,285
17,755,496,332,148,279,258
6,910,838,416,456,210,185
7,821,468,434,181,168,174
72,651,500,388,135,284,165
2,541,588,177,144,367,98
33,500,708,132,199,205,241
35,757,428,379,35,243,238
0,567,680,202,216,145,256
5,283,678,157,75,383,44
61,799,638,338,265,235,299
30,588,672,59,115,271,332
57,342,784,4,374,171,284
0,445,886,85,288,218,57
42,224,837,52,394,296,106
19,561,902,113,392,311,357
66,657,925,436,372,220,115
29,640,824,73,48,396,390
17,790,1012,396,491,328,89
13,575,544,253,365,42,70
50,631,479,297,337,93,284
45,981,776,389,243,176,220
54,526,956,368,302,313,115
65,722,650,216,268,182,284
58,642,604,368,317,197,113
69,611,655,166,210,395,130
27,853,636,375,391,137,128
11,496,620,168,202,312,55
61,642,806,335,208,389,243
10,557,976,76,339,344,260
30,532,853,320,254,275,82
58,544,519,128,363,58,249
52,993,797,390,340,194,363
4,517,907,283,327,388,138
34,916,1108,425,373,369,209
11,589,617,262,188,59,202
26,524,312,171,64,131,248
27,595,314,337,51,55,60
79,1089,531,474,274,93,248
72,884,760,428,308,84,138
38,778,719,378,432,48,125
22,588,806,137,286,129,255
5,503,957,64,419,385,244
42,823,720,376,355,314,382
26,167,466,24,312,99,58
61,417,638,225,113,395,50
25,388,653,5,299,210,244
0,671,590,369,295,104,120
3,331,701,15,345,221,61
16,581,811,388,191,258,122
17,832,456,419,110,258,251
42,393,515,254,157,115,92
4,609,821,386,193,321,155
4,228,617,10,132,154,176
78,524,580,198,280,240,105
66,870,674,180,138,208,307
64,638,699,262,355,276,217
31,646,657,100,174,353,246
53,681,856,419,326,164,163
14,549,902,190,336,367,126
0,663,914,328,155,372,269
27,790,930,126,387,300,372
65,745,811,427,267,394,157
49,945,775,373,493,221,349
54,1009,634,327,120,269,284
57,437,675,99,125,376,103
14,821,673,299,269,117,265
76,525,732,76,429,67,353
79,930,510,365,71,250,173
63,638,421,331,78,81,104
46,661,604,39,210,129,248
23,863,772,401,12,382,337
18,432,340,59,148,61,158
68,734,781,352,191,206,243
57,879,558,369,137,293,277
14,434,676,308,325,210,55
52,559,781,385,370,130,56
47,1044,1149,265,454,393,393
57,870,515,166,342,58,370
66,673,574,182,415,115,147
21,902,374,322,17,260,299
17,579,724,160,20,320,326
56,579,778,150,344,122,240
51,291,1062,65,341,378,170
48,580,582,277,288,211,57
74,791,741,246,319,219,277
4,487,697,118,133,296,104
47,657,877,71,489,202,200
41,421,808,53,122,334,87
68,632,893,43,349,289,238
16,615,609,110,352,142,330
13,883,929,163,472,262,369
71,860,667,499,79,230,70
52,707,631,246,112,157,345
48,392,847,159,423,377,169
12,353,883,30,265,394,234
67,753,698,322,330,325,361
32,1010,312,340,129,137,369
34,1086,639,323,287,310,395
4,731,490,264,49,327,225
46,877,465,468,127,61,282
53,326,723,144,323,104,53
68,287,831,55,466,236,93
71,835,479,366,136,101,339
12,568,314,300,69,79,206
76,387,605,154,81,335,81
3,265,731,36,137,376,139
48,847,809,374,189,317,114
46,709,784,280,44,390,135
18,1011,587,450,151,248,195
21,849,655,437,254,352,156
41,990,598,497,383,171,289
23,616,908,252,495,70,143
38,972,643,437,102,239,363
79,497,774,246,447,165,208
11,486,230,174,35,124,93
3,874,755,374,469,47,324
66,1009,673,328,450,179,317
65,657,841,130,111,356,362
19,966,426,391,168,217,177
4,730,730,199,492,73,156
19,565,565,76,157,301,151
8,1101,283,488,72,151,218
16,679,546,359,424,63,166
75,756,1086,401,374,340,296
12,755,430,388,114,52,90
65,415,624,249,143,179,74
22,972,493,384,180,137,368
42,583,1114,84,417,323,199
14,173,628,23,355,122,65
36,568,564,193,162,327,316
71,951,825,287,216,234,359
53,694,717,177,369,159,363
31,1046,649,305,183,238,384
26,1063,922,444,323,309,276
69,848,442,260,249,133,329
22,792,574,382,89,140,91
30,527,500,91,61,362,326
22,485,415,96,160,129,311
46,840,700,353,178,144,213
59,820,666,212,45,319,350
75,833,726,491,80,317,253
75,820,652,344,25,380,370
77,803,771,65,375,92,341
72,681,766,207,177,284,151
73,845,334,200,20,46,302
5,917,494,256,265,100,261
27,688,828,152,420,261,285
3,745,596,449,92,369,121
13,462,459,139,15,170,196
61,940,304,360,37,49,297
29,760,712,277,219,393,388
22,780,694,127,247,226,353
74,965,526,462,74,355,334
77,1169,752,453,381,307,358
72,628,524,86,0,358,385
0,717,708,468,0,379,198
67,409,767,91,208,239,124
61,377,303,123,127,125,96
74,369,674,57,276,153,54
21,840,803,470,365,398,270
38,474,549,103,217,97,114
57,720,966,269,244,341,190
